player_id,player_name,season,PA,SO,K%,BB%,Whiff%,Swing%,xwOBA,xBA,xSLG,Hard-Hit%,Barrel%,average_swing_speed,fast_swing_rate,swords,squared_up_contact,pitch_type,pitch_name,pitch_usage,Pitches,PutAway%,BA,SLG,wOBA,run_value_per_100,source,source_timestamp,schema_version,refresh_status
671096,"Abbott, Andrew",2026,318,45,14.2,10.8,12.0,46.4,0.401,0.295,0.499,48.2,7.8,79.373030561,,,,FF,4-Seam Fastball,44.8,1116,13.2,0.257,0.433,0.38,-0.4,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
671096,"Abbott, Andrew",2026,121,40,33.1,10.8,28.0,46.4,0.232,0.184,0.329,35.1,7.8,79.373030561,,,,ST,Sweeper,20.0,498,17.9,0.207,0.353,0.252,0.2,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
671096,"Abbott, Andrew",2026,119,20,16.8,10.8,38.1,46.4,0.279,0.248,0.34,22.8,7.8,79.373030561,,,,CH,Changeup,19.2,479,16.7,0.248,0.33,0.277,0.4,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
671096,"Abbott, Andrew",2026,59,7,11.9,10.8,24.3,46.4,0.29,0.255,0.376,28.6,7.8,79.373030561,,,,CU,Curveball,13.2,330,17.9,0.255,0.382,0.276,-0.3,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
671096,"Abbott, Andrew",2026,11,1,9.1,10.8,34.1,46.4,0.423,0.344,0.577,22.2,7.8,79.373030561,,,,FC,Cutter,2.7,68,25.0,0.4,0.7,0.491,-0.4,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
690953,"Abel, Mick",2026,29,7,24.1,10.8,33.8,49.6,0.478,0.337,0.652,50.0,5.3,75.9787175,,,,FF,4-Seam Fastball,42.9,153,15.9,0.391,0.522,0.46,-0.3,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
690953,"Abel, Mick",2026,24,7,29.2,10.8,31.3,49.6,0.262,0.222,0.291,60.0,5.3,75.9787175,,,,CH,Changeup,17.6,63,35.0,0.182,0.273,0.238,1.8,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
690953,"Abel, Mick",2026,14,4,28.6,10.8,14.3,49.6,0.371,0.393,0.446,30.0,5.3,75.9787175,,,,SL,Slider,13.4,48,26.7,0.357,0.429,0.346,0.1,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
690953,"Abel, Mick",2026,13,4,30.8,10.8,19.0,49.6,0.213,0.128,0.155,0.0,5.3,75.9787175,,,,CU,Curveball,12.0,43,16.0,0.182,0.182,0.246,-0.6,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
690953,"Abel, Mick",2026,9,1,11.1,10.8,29.4,49.6,0.247,0.17,0.272,14.3,5.3,75.9787175,,,,ST,Sweeper,10.6,38,5.9,0.125,0.125,0.178,0.6,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
690953,"Abel, Mick",2026,3,0,0.0,10.8,33.3,49.6,0.584,0.482,0.747,100.0,5.3,75.9787175,,,,SI,Sinker,3.4,12,,0.5,0.5,0.533,-3.9,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
691769,"Abner, Philip",2026,37,3,8.1,12.5,15.2,47.3,0.448,0.365,0.618,43.3,12.0,79.1849144,,,,FF,4-Seam Fastball,55.5,136,10.3,0.303,0.394,0.347,-0.4,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
691769,"Abner, Philip",2026,13,0,0.0,12.5,25.0,47.3,0.29,0.166,0.223,10.0,12.0,79.1849144,,,,CU,Curveball,19.6,48,0.0,0.1,0.1,0.231,2.1,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
691769,"Abner, Philip",2026,13,2,15.4,12.5,14.8,47.3,0.407,0.28,0.628,60.0,12.0,79.1849144,,,,SL,Slider,19.2,47,10.0,0.25,0.75,0.431,-2.0,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
691769,"Abner, Philip",2026,1,1,100.0,12.5,66.7,47.3,0.0,0.305,0.539,40.0,12.0,79.1849144,,,,CH,Changeup,5.3,13,20.0,0.0,0.0,0.0,-1.0,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
650556,"Abreu, Bryan",2026,99,27,27.3,16.6,27.0,41.6,0.325,0.178,0.311,38.8,6.2,81.147929091,,,,FF,4-Seam Fastball,45.1,407,25.2,0.162,0.338,0.326,0.5,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
650556,"Abreu, Bryan",2026,96,33,34.4,16.6,38.7,41.6,0.303,0.221,0.368,42.3,6.2,81.147929091,,,,SL,Slider,45.0,406,26.0,0.259,0.459,0.354,-0.8,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
650556,"Abreu, Bryan",2026,21,3,14.3,16.6,40.5,41.6,0.327,0.161,0.255,25.0,6.2,81.147929091,,,,FC,Cutter,9.8,88,20.0,0.133,0.2,0.302,1.1,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
650556,"Abreu, Bryan",2026,1,0,0.0,16.6,0.0,41.6,0.579,0.623,0.703,100.0,6.2,81.147929091,,,,CH,Changeup,10.0,1,,0.0,0.0,0.0,31.1,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
670183,"Acton, Garrett",2026,14,5,35.7,10.7,30.8,41.7,0.18,0.08,0.132,14.3,6.7,89.4715375,,,,FF,4-Seam Fastball,54.8,63,31.3,0.091,0.091,0.164,3.4,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
670183,"Acton, Garrett",2026,13,4,30.8,10.7,40.9,41.7,0.325,0.293,0.394,62.5,6.7,89.4715375,,,,SL,Slider,45.2,52,21.1,0.25,0.417,0.385,-3.0,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
682668,"Acuña, Luisangel",2026,1,0,0.0,,0.0,,0.081,0.082,0.1,0.0,,,,,,SL,Slider,7.1,2,,0.0,0.0,0.0,16.2,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
592094,"Adam, Jason",2026,52,9,17.3,6.0,38.2,53.4,0.258,0.23,0.325,36.6,6.9,77.312867451,,,,SL,Slider,38.1,210,20.0,0.2,0.28,0.244,3.0,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
592094,"Adam, Jason",2026,46,8,17.4,6.0,29.5,53.4,0.23,0.186,0.275,28.6,6.9,77.312867451,,,,CH,Changeup,32.1,177,11.1,0.279,0.349,0.304,-1.1,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
592094,"Adam, Jason",2026,26,2,7.7,6.0,12.1,53.4,0.444,0.295,0.654,50.0,6.9,77.312867451,,,,FF,4-Seam Fastball,22.9,126,4.1,0.273,0.864,0.498,-2.6,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
592094,"Adam, Jason",2026,10,3,30.0,6.0,17.6,53.4,0.296,0.197,0.394,33.3,6.9,77.312867451,,,,ST,Sweeper,6.9,38,15.8,0.222,0.222,0.25,-0.3,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
687060,"Adams, Blake",2026,6,0,0.0,22.2,0.0,45.9,0.59,0.554,0.655,50.0,28.6,84.48505,,,,FF,4-Seam Fastball,37.8,14,0.0,0.75,0.75,0.683,-12.2,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
687060,"Adams, Blake",2026,1,0,0.0,22.2,40.0,45.9,0.014,0.011,0.023,0.0,28.6,84.48505,,,,FC,Cutter,35.1,13,0.0,0.0,0.0,0.0,1.0,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
687060,"Adams, Blake",2026,1,0,0.0,22.2,33.3,45.9,1.66,0.814,3.237,100.0,28.6,84.48505,,,,CU,Curveball,13.5,5,0.0,1.0,4.0,2.0,-20.5,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
687060,"Adams, Blake",2026,1,0,0.0,22.2,0.0,45.9,1.071,0.703,1.883,100.0,28.6,84.48505,,,,ST,Sweeper,2.7,1,0.0,1.0,2.0,1.25,-78.7,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
690279,"Adams, Mason",2026,8,3,37.5,16.7,33.3,44.0,0.344,0.114,0.437,33.3,10.0,76.331708,,,,FF,4-Seam Fastball,32.0,24,20.0,0.167,0.667,0.425,-3.4,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
690279,"Adams, Mason",2026,4,1,25.0,16.7,0.0,44.0,0.308,0.18,0.225,0.0,10.0,76.331708,,,,SI,Sinker,21.3,16,50.0,0.333,0.667,0.488,0.7,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
690279,"Adams, Mason",2026,2,0,0.0,16.7,14.3,44.0,0.22,0.186,0.331,50.0,10.0,76.331708,,,,ST,Sweeper,20.0,15,0.0,0.0,0.0,0.0,2.5,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
690279,"Adams, Mason",2026,1,0,0.0,16.7,0.0,44.0,0.218,0.238,0.275,0.0,10.0,76.331708,,,,CU,Curveball,18.7,14,0.0,0.0,0.0,0.0,0.5,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
690279,"Adams, Mason",2026,3,1,33.3,16.7,50.0,44.0,0.338,0.35,0.429,50.0,10.0,76.331708,,,,CH,Changeup,5.3,4,33.3,0.333,0.333,0.3,0.9,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
701519,"Adams, Travis",2026,55,16,29.1,10.8,35.1,47.7,0.234,0.202,0.28,22.2,8.6,75.829652857,,,,CH,Changeup,26.3,192,26.7,0.269,0.442,0.342,-1.2,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
701519,"Adams, Travis",2026,36,4,11.1,10.8,15.7,47.7,0.537,0.356,0.835,44.0,8.6,75.829652857,,,,FF,4-Seam Fastball,25.3,185,10.0,0.345,0.724,0.497,-2.2,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
701519,"Adams, Travis",2026,44,17,38.6,10.8,39.2,47.7,0.232,0.181,0.314,28.0,8.6,75.829652857,,,,SL,Slider,22.1,161,24.6,0.19,0.357,0.252,0.6,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
701519,"Adams, Travis",2026,42,10,23.8,10.8,25.4,47.7,0.361,0.259,0.422,40.0,8.6,75.829652857,,,,FC,Cutter,20.5,150,33.3,0.286,0.486,0.392,-0.5,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
701519,"Adams, Travis",2026,8,1,12.5,10.8,0.0,47.7,0.286,0.202,0.294,16.7,8.6,75.829652857,,,,SI,Sinker,5.8,42,20.0,0.0,0.0,0.1,4.5,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
688642,"Agnos, Zach",2026,81,8,9.9,7.8,15.1,51.0,0.433,0.304,0.66,51.6,7.9,77.69630016,,,,FF,4-Seam Fastball,25.2,312,7.6,0.31,0.69,0.471,-3.0,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
688642,"Agnos, Zach",2026,78,6,7.7,7.8,16.3,51.0,0.383,0.324,0.497,48.4,7.9,77.69630016,,,,FC,Cutter,22.9,284,11.5,0.333,0.478,0.395,-1.0,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
688642,"Agnos, Zach",2026,33,12,36.4,7.8,38.5,51.0,0.204,0.185,0.254,30.0,7.9,77.69630016,,,,ST,Sweeper,15.2,189,22.6,0.125,0.219,0.162,1.9,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
688642,"Agnos, Zach",2026,57,1,1.8,7.8,2.4,51.0,0.372,0.324,0.434,41.2,7.9,77.69630016,,,,SI,Sinker,12.9,160,4.3,0.36,0.48,0.383,-0.7,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
688642,"Agnos, Zach",2026,49,14,28.6,7.8,29.8,51.0,0.263,0.231,0.334,30.3,7.9,77.69630016,,,,SL,Slider,12.9,160,18.9,0.196,0.283,0.246,0.7,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
688642,"Agnos, Zach",2026,35,10,28.6,7.8,38.0,51.0,0.296,0.252,0.308,23.8,7.9,77.69630016,,,,FS,Split-Finger,10.9,135,16.7,0.226,0.323,0.29,-1.0,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
695239,"Ahlstrom, Robby",2026,30,11,36.7,7.4,31.3,49.3,0.285,0.142,0.289,23.1,6.3,74.46988234,,,,FF,4-Seam Fastball,34.2,184,14.5,0.208,0.417,0.35,-0.8,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
695239,"Ahlstrom, Robby",2026,42,9,21.4,7.4,37.7,49.3,0.24,0.18,0.3,40.0,6.3,74.46988234,,,,SL,Slider,24.9,134,18.8,0.205,0.41,0.29,1.2,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
695239,"Ahlstrom, Robby",2026,29,4,13.8,7.4,16.9,49.3,0.32,0.304,0.402,29.2,6.3,74.46988234,,,,SI,Sinker,21.2,114,30.8,0.357,0.393,0.347,0.8,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
695239,"Ahlstrom, Robby",2026,28,4,14.3,7.4,21.3,49.3,0.425,0.389,0.605,29.2,6.3,74.46988234,,,,CH,Changeup,15.2,82,14.3,0.286,0.607,0.373,-2.9,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
695239,"Ahlstrom, Robby",2026,5,0,0.0,7.4,10.0,49.3,0.425,0.388,0.418,50.0,6.3,74.46988234,,,,CU,Curveball,4.5,24,0.0,0.5,0.5,0.5,-5.1,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
669211,"Akin, Keegan",2026,47,11,23.4,7.9,19.0,49.2,0.291,0.216,0.356,41.9,5.8,73.826650238,,,,FF,4-Seam Fastball,49.4,219,17.5,0.231,0.41,0.313,1.2,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
669211,"Akin, Keegan",2026,35,5,14.3,7.9,20.0,49.2,0.306,0.262,0.395,25.0,5.8,73.826650238,,,,CH,Changeup,25.7,114,11.9,0.333,0.485,0.412,-2.1,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
669211,"Akin, Keegan",2026,32,1,3.1,7.9,19.0,49.2,0.3,0.267,0.366,17.2,5.8,73.826650238,,,,SL,Slider,24.8,110,2.9,0.3,0.433,0.37,-1.4,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
645261,"Alcantara, Sandy",2026,246,37,15.0,6.5,11.7,50.7,0.295,0.255,0.341,37.2,5.3,77.468598087,,,,SI,Sinker,27.1,751,18.0,0.26,0.332,0.301,1.7,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
645261,"Alcantara, Sandy",2026,184,37,20.1,6.5,28.4,50.7,0.269,0.246,0.33,29.0,5.3,77.468598087,,,,CH,Changeup,20.3,563,20.8,0.225,0.347,0.291,0.0,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
645261,"Alcantara, Sandy",2026,132,23,17.4,6.5,20.5,50.7,0.38,0.295,0.524,48.5,5.3,77.468598087,,,,FF,4-Seam Fastball,18.9,523,15.2,0.3,0.533,0.402,-0.8,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
645261,"Alcantara, Sandy",2026,92,16,17.4,6.5,23.2,50.7,0.302,0.24,0.362,34.3,5.3,77.468598087,,,,FC,Cutter,14.8,411,20.0,0.181,0.265,0.246,2.6,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
645261,"Alcantara, Sandy",2026,43,13,30.2,6.5,25.5,50.7,0.265,0.198,0.319,26.9,5.3,77.468598087,,,,ST,Sweeper,8.5,234,17.3,0.205,0.359,0.284,-0.5,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
645261,"Alcantara, Sandy",2026,39,11,28.2,6.5,31.5,50.7,0.165,0.131,0.224,25.9,5.3,77.468598087,,,,SL,Slider,6.8,187,17.5,0.158,0.263,0.194,1.7,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
645261,"Alcantara, Sandy",2026,21,0,0.0,6.5,15.4,50.7,0.284,0.268,0.387,19.0,5.3,77.468598087,,,,CU,Curveball,3.6,100,0.0,0.238,0.476,0.3,-0.6,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
691951,"Aldegheri, Sam",2026,77,8,10.4,11.3,12.1,45.7,0.365,0.272,0.435,29.3,9.0,74.746252182,,,,FF,4-Seam Fastball,47.2,288,9.6,0.215,0.308,0.315,1.0,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
691951,"Aldegheri, Sam",2026,48,11,22.9,11.3,33.3,45.7,0.294,0.233,0.436,40.0,9.0,74.746252182,,,,CH,Changeup,31.0,189,16.4,0.227,0.455,0.311,0.7,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
691951,"Aldegheri, Sam",2026,19,2,10.5,11.3,12.5,45.7,0.391,0.291,0.424,38.5,9.0,74.746252182,,,,FC,Cutter,9.7,59,10.0,0.267,0.4,0.374,-1.6,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
691951,"Aldegheri, Sam",2026,3,1,33.3,11.3,22.2,45.7,0.336,0.148,0.173,100.0,9.0,74.746252182,,,,CU,Curveball,7.5,46,16.7,0.0,0.0,0.233,1.3,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
691951,"Aldegheri, Sam",2026,4,0,0.0,11.3,11.1,45.7,0.721,0.635,1.064,50.0,9.0,74.746252182,,,,SL,Slider,4.6,28,0.0,0.75,1.5,0.95,-8.8,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
680916,"Aleman, Franco",2026,53,15,28.3,9.8,24.7,44.9,0.259,0.178,0.268,41.9,4.0,78.4462732,,,,FF,4-Seam Fastball,67.4,225,23.8,0.239,0.326,0.307,0.9,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
680916,"Aleman, Franco",2026,26,7,26.9,9.8,36.4,44.9,0.354,0.264,0.386,37.5,4.0,78.4462732,,,,SL,Slider,25.1,84,26.9,0.348,0.522,0.44,-3.0,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
680916,"Aleman, Franco",2026,3,0,0.0,9.8,11.1,44.9,0.156,0.105,0.264,33.3,4.0,78.4462732,,,,CH,Changeup,7.5,25,0.0,0.0,0.0,0.0,2.7,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
669920,"Alexander, Jason",2026,31,7,22.6,9.5,29.4,44.5,0.274,0.257,0.34,17.4,10.0,75.822892333,,,,CH,Changeup,35.1,105,18.4,0.167,0.267,0.203,2.0,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
669920,"Alexander, Jason",2026,18,2,11.1,9.5,16.7,44.5,0.491,0.34,0.568,60.0,10.0,75.822892333,,,,SI,Sinker,23.4,70,50.0,0.25,0.583,0.464,-0.2,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
669920,"Alexander, Jason",2026,23,3,13.0,9.5,11.4,44.5,0.293,0.217,0.378,50.0,10.0,75.822892333,,,,FF,4-Seam Fastball,23.1,69,14.3,0.381,0.762,0.52,-4.5,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
669920,"Alexander, Jason",2026,4,0,0.0,9.5,11.1,44.5,0.431,0.397,0.62,50.0,10.0,75.822892333,,,,FC,Cutter,7.4,22,0.0,0.75,1.25,0.85,-7.1,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
669920,"Alexander, Jason",2026,5,1,20.0,9.5,20.0,44.5,0.411,0.264,0.729,50.0,10.0,75.822892333,,,,ST,Sweeper,6.0,18,50.0,0.4,1.2,0.65,-6.4,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
669920,"Alexander, Jason",2026,3,1,33.3,9.5,22.2,44.5,0.004,0.003,0.005,0.0,10.0,75.822892333,,,,SL,Slider,5.0,15,20.0,0.0,0.0,0.0,5.2,BASEBALL_SAVANT_PITCH_ARSENAL_CURRENT_SEASON,2026-08-28T17:22:48+00:00,SAVANT_ARSENAL_SCHEMA_V1,CURRENT
